current_rating,previous_warnings,trips_count,sentiment_pred,sentiment_confidence,category_pred,category_confidence,decision
4.22,0,474,2,0.96,4,0.81,2
3.19,2,431,0,0.77,0,0.71,0
4.19,1,144,2,0.65,1,0.71,3
3.39,3,204,2,0.76,3,0.73,4
4.77,0,669,2,0.85,1,0.75,3
4.82,1,594,2,0.9,2,0.92,3
3.65,1,99,2,0.7,2,0.74,4
4.41,1,247,2,0.64,0,0.81,0
4.9,0,409,0,0.89,0,0.87,1
4.42,1,846,2,0.94,1,0.84,3
3.49,0,647,2,0.79,4,0.73,2
4.86,0,195,0,0.66,2,0.71,1
4.94,0,661,0,0.91,3,0.97,1
4.95,0,208,0,0.63,4,0.68,1
4.91,0,240,0,0.82,0,0.65,1
2.94,1,618,2,0.79,4,0.73,2
4.28,3,569,2,0.6,2,0.63,4
3.89,0,624,2,0.87,4,0.75,2
4.8,0,285,0,0.79,2,0.68,1
3.56,0,724,2,0.97,0,0.89,0
4.44,1,686,2,0.91,2,0.62,3
3.81,1,400,0,0.83,2,0.79,0
3.16,2,262,2,0.96,3,0.97,4
3.37,2,65,0,0.85,1,0.71,0
3.61,1,548,2,0.64,1,0.86,4
3.35,3,234,2,0.88,3,0.74,4
4.89,0,649,0,0.71,1,0.9,1
4.51,1,451,2,0.6,2,0.67,3
4.92,2,12,0,0.63,2,0.8,0
4.14,1,576,0,0.94,3,0.7,0
4.88,0,539,0,0.92,3,0.73,1
3.51,1,10,2,0.74,2,0.84,4
4.03,0,126,2,0.93,4,0.97,2
4.95,1,25,0,0.93,0,0.85,0
3.31,0,102,2,0.8,4,0.95,2
4.52,1,299,2,0.9,2,0.79,3
4.98,0,682,0,0.78,4,0.78,1
4.54,1,334,2,0.67,1,0.83,3
2.59,1,664,2,0.92,4,0.66,2
4.9,0,69,0,0.7,2,0.98,1
3.19,1,823,2,0.97,4,0.71,2
2.68,0,594,1,0.99,3,0.6,0
4.83,0,96,0,0.8,1,0.73,1
2.63,0,988,2,0.66,4,0.71,2
5.0,0,134,0,0.61,2,0.86,1
3.33,3,107,2,0.86,3,0.87,4
4.75,1,733,2,0.88,2,0.96,3
4.54,1,400,2,0.96,1,0.96,3
4.83,0,669,0,0.78,1,0.94,1
3.24,0,76,2,0.81,4,0.6,2
3.37,2,911,2,0.84,1,0.76,4
2.73,0,171,2,0.91,1,0.79,3
4.45,1,857,2,0.77,1,0.67,3
4.97,0,455,0,0.82,3,0.98,1
3.34,0,640,2,0.89,3,0.77,4
4.4,0,685,2,0.79,3,0.9,0
4.95,3,41,0,0.71,2,0.73,0
2.77,0,225,2,0.88,3,0.76,4
4.63,1,783,2,0.67,2,0.66,3
4.71,1,358,2,0.85,2,0.71,3
3.69,1,540,2,0.71,2,0.8,4
4.8,1,755,2,0.98,4,0.6,2
4.15,1,433,2,0.87,2,0.62,3
4.56,1,902,2,0.67,1,0.93,3
4.51,1,250,2,0.92,2,0.6,3
4.81,0,990,0,0.61,0,0.66,1
3.46,0,676,2,0.8,1,0.98,3
3.26,0,855,0,0.76,4,0.89,0
4.3,1,577,2,0.95,1,0.81,3
4.24,1,354,2,0.9,4,0.83,2
3.63,1,584,1,0.77,1,0.97,0
2.66,3,22,1,0.95,0,0.92,0
3.34,0,509,2,0.86,4,0.62,2
4.37,0,921,2,0.77,4,0.62,2
4.61,1,664,2,0.98,4,0.86,2
4.91,0,788,0,0.73,2,0.88,1
2.94,1,902,2,0.98,3,0.94,4
3.32,0,388,2,0.98,4,0.87,2
4.93,0,555,0,0.75,3,0.8,1
4.87,0,995,0,0.98,1,0.6,1
4.93,0,631,0,0.98,2,0.74,1
2.72,0,440,2,0.8,1,0.6,3
3.76,1,626,2,0.83,4,0.62,2
4.5,3,44,2,0.6,0,0.92,4
2.5,3,964,0,0.96,3,0.7,0
5.0,0,785,0,0.61,4,0.93,1
2.6,0,251,2,0.82,4,0.95,2
2.92,0,83,2,0.92,2,0.73,3
4.65,0,234,2,0.87,4,0.67,2
4.67,1,823,2,0.75,2,0.92,3
4.81,0,707,0,0.81,1,0.65,1
3.96,1,932,2,0.89,2,0.76,4
3.03,0,678,1,0.74,1,0.93,0
4.79,1,78,2,0.98,2,0.81,3
3.67,1,142,2,0.7,0,0.85,0
3.79,1,142,2,0.85,2,0.66,4
4.45,1,537,2,0.85,1,0.98,3
4.21,1,779,2,0.97,4,0.72,2
4.34,2,283,1,0.78,2,0.86,0
4.62,0,804,2,0.87,3,0.71,4
4.8,0,672,2,0.86,2,0.78,3
3.52,1,880,2,0.71,1,0.72,4
2.91,0,412,1,0.87,4,0.82,0
4.49,2,278,2,0.96,1,0.91,4
3.51,1,737,2,0.88,2,0.62,4
2.54,2,46,0,0.87,1,0.94,0
3.55,3,116,0,0.68,4,0.94,0
4.62,2,657,1,0.87,2,0.99,0
4.88,0,856,0,0.74,2,0.88,1
2.86,0,630,2,0.89,1,0.99,3
2.86,1,869,2,0.85,4,0.95,2
3.56,0,361,2,0.76,1,0.69,3
3.58,0,486,1,0.78,3,0.77,0
4.04,1,650,2,0.88,1,0.85,3
2.96,3,214,2,0.99,3,0.99,4
4.4,1,75,2,0.78,1,0.68,3
3.19,1,907,1,0.64,0,0.66,0
4.09,2,963,2,0.79,0,0.63,4
4.87,0,575,0,0.67,2,0.67,1
2.5,1,521,2,0.81,2,0.69,4
3.19,1,730,2,0.8,4,0.77,2
4.86,1,952,1,0.79,4,0.83,0
4.91,1,509,0,0.78,4,0.61,1
4.12,3,172,0,0.64,4,0.94,0
5.0,1,267,0,0.88,1,0.98,1
4.5,1,15,2,0.8,4,0.63,2
4.47,1,747,2,0.75,2,0.92,3
4.94,0,250,0,0.73,3,0.8,1
2.57,1,565,2,0.85,4,0.87,2
3.47,0,939,2,0.62,4,0.71,2
4.62,3,476,2,0.98,3,0.71,4
4.81,0,622,0,0.83,2,0.65,1
4.69,1,915,2,0.98,1,0.9,3
4.08,0,707,2,0.94,3,0.8,4
2.53,1,711,2,0.73,4,0.91,2
3.56,0,40,2,0.81,4,0.75,2
3.59,1,108,2,0.75,0,0.8,0
2.53,0,419,2,0.69,2,0.96,3
3.36,1,678,1,0.66,0,0.98,0
3.7,1,156,2,0.67,4,0.86,2
4.81,0,345,0,0.87,0,0.76,1
4.45,0,154,2,0.72,4,0.86,2
4.34,1,719,2,0.9,2,0.62,3
4.1,2,672,0,0.64,0,0.71,0
4.07,1,336,2,0.86,2,0.77,3
4.82,1,24,2,0.65,2,0.65,3
4.93,1,634,0,0.69,2,0.88,1
3.09,1,653,2,0.75,4,0.91,2
4.91,0,351,0,0.68,1,0.85,1
3.64,0,372,2,0.92,3,0.65,4
3.68,0,793,2,0.6,1,0.75,3
2.57,1,908,2,0.73,1,0.7,4
4.67,0,614,2,0.85,4,0.85,2
2.74,0,29,2,0.68,4,0.94,2
3.74,0,126,2,0.86,1,0.71,3
4.99,0,358,0,0.72,1,0.73,1
4.62,1,601,2,0.82,1,0.72,3
4.86,0,116,0,0.99,0,0.94,1
3.29,3,106,2,0.95,3,0.81,4
4.5,3,823,2,0.67,3,0.64,4
4.82,0,137,0,0.86,4,0.66,1
3.01,1,234,2,0.62,2,0.83,4
3.73,0,325,1,0.62,1,0.97,0
3.89,0,221,2,0.9,4,0.71,2
4.62,1,392,2,0.77,2,0.88,3
4.62,1,838,2,0.89,3,0.66,4
3.68,0,822,2,0.69,1,0.76,3
2.82,3,484,0,0.86,1,0.96,0
4.94,0,326,0,0.83,3,0.95,1
4.45,1,795,2,0.87,1,0.81,3
4.16,1,70,2,0.77,1,0.63,3
4.85,0,604,0,0.84,0,0.61,1
2.56,1,178,0,0.7,2,0.62,0
3.49,2,594,0,0.68,2,0.69,0
2.72,0,192,2,0.72,1,0.72,3
4.13,0,512,2,0.69,1,0.78,3
2.91,1,670,2,0.68,1,0.85,4
3.93,0,592,2,0.64,2,0.6,3
2.68,0,521,2,0.62,1,0.6,3
4.05,1,311,2,0.81,1,0.96,3
3.53,0,293,2,0.74,4,0.67,2
4.15,0,18,1,0.79,1,0.77,0
2.81,0,242,1,0.76,4,0.82,0
3.89,1,952,2,0.64,4,0.75,2
3.37,0,531,2,0.68,4,0.79,2
4.87,0,401,0,0.9,4,0.71,1
3.83,0,601,2,0.62,3,0.65,0
3.84,1,191,2,0.88,4,0.7,2
4.42,2,22,2,0.68,0,0.75,4
4.06,1,973,2,0.86,0,0.87,0
4.71,1,302,2,0.89,2,0.78,3
3.66,0,624,2,0.97,4,0.82,2
2.71,0,639,2,0.77,2,0.82,3
4.9,0,986,0,0.92,1,0.71,1
4.11,1,507,2,0.69,2,0.66,3
4.88,0,444,2,0.68,1,0.7,3
4.52,0,810,2,0.72,4,0.81,2
4.38,0,636,2,0.96,4,0.89,2
4.87,0,930,0,0.73,3,0.8,1
3.36,0,291,1,0.8,1,0.79,0
4.94,1,467,2,0.82,1,0.74,3
4.21,1,939,2,0.86,2,0.67,3
3.23,1,903,1,0.96,4,0.94,0
4.75,1,284,2,0.93,3,0.87,4
2.57,2,18,2,0.63,0,0.81,4
4.95,0,672,2,0.61,2,0.79,3
3.12,1,283,2,0.65,4,0.81,2
3.52,1,847,2,0.9,3,0.94,4
3.98,3,965,2,0.67,0,0.94,4
4.61,1,641,2,0.92,4,0.63,2
3.0,0,266,2,0.68,1,0.87,3
3.84,1,368,0,0.73,2,0.62,0
4.02,1,331,2,0.68,2,0.62,3
4.95,0,152,0,0.65,2,0.69,1
4.56,1,802,2,0.88,3,0.79,4
4.41,1,632,2,0.88,1,0.74,3
3.6,0,160,1,0.69,2,0.75,0
4.83,0,477,0,0.86,1,0.72,1
2.81,1,852,2,0.65,4,0.98,2
4.82,0,912,0,0.74,0,0.78,1
3.27,1,604,2,0.78,2,0.98,4
3.8,0,90,2,0.93,2,0.74,3
4.03,1,96,2,0.67,3,0.71,0
2.9,2,888,2,0.62,0,0.83,4
3.33,1,979,1,0.71,0,0.69,0
4.99,0,481,0,0.66,4,0.84,1
4.47,0,674,2,0.68,3,0.87,0
4.84,1,997,2,0.94,3,0.78,4
2.99,0,623,2,0.96,4,0.87,2
4.28,2,966,1,0.9,2,0.62,0
4.59,2,959,2,0.87,2,0.89,4
4.07,1,361,2,0.74,2,0.65,3
4.9,2,101,2,0.94,3,0.85,4
4.82,0,718,0,0.88,3,0.77,1
4.56,1,314,2,0.73,4,0.65,2
4.8,1,44,0,0.94,0,0.73,0
4.68,1,176,2,0.89,2,0.68,3
4.37,3,328,2,0.89,4,0.8,4
3.66,1,382,2,0.78,4,0.93,2
4.92,0,75,0,0.77,4,0.72,1
4.98,1,321,0,0.97,3,0.91,1
4.28,0,194,2,0.61,4,0.94,2
4.98,0,346,0,0.71,1,0.66,1
3.4,1,678,2,0.79,1,0.73,4
4.13,1,165,2,0.97,2,0.74,3
3.59,2,10,1,0.85,0,0.81,0
4.81,0,416,0,0.8,3,0.82,1
3.3,1,760,2,0.78,2,0.91,4
3.83,1,530,2,0.69,0,0.91,0
4.92,0,980,0,0.61,3,0.81,1
3.61,1,379,2,0.72,4,0.86,2
4.88,0,723,0,0.7,2,0.91,1
4.87,3,39,0,0.65,0,0.86,0
4.93,0,169,0,0.86,2,0.98,1
3.54,2,676,2,0.89,3,0.78,4
2.71,2,663,0,0.87,1,0.69,0
4.51,0,275,2,0.66,4,0.69,2
4.45,3,857,1,0.94,3,0.74,0
2.74,3,88,2,0.69,3,0.76,4
4.82,0,813,0,0.9,1,0.94,1
4.96,0,534,0,0.9,2,0.94,1
4.27,1,873,2,0.8,1,0.67,3
3.32,0,383,2,0.73,0,0.61,0
4.89,1,290,2,0.94,1,0.68,3
4.03,3,283,2,0.67,0,0.76,4
4.19,0,116,1,0.92,3,0.7,0
4.24,1,949,2,0.93,2,0.68,3
4.18,3,836,1,0.96,4,0.62,0
4.82,0,943,0,0.83,0,0.62,1
3.31,2,506,0,0.98,2,0.74,0
4.36,1,48,2,0.75,1,0.79,3
3.81,3,708,2,0.68,3,0.7,4
3.7,1,941,1,0.94,2,0.83,0
4.92,0,298,0,0.88,2,0.83,1
3.71,0,212,2,0.99,3,0.93,4
4.9,0,808,0,0.96,4,0.77,1
4.64,1,849,2,0.7,0,0.98,0
4.88,0,859,0,0.68,2,0.75,1
4.27,1,792,2,0.86,1,0.87,3
4.93,0,319,0,0.88,0,0.66,1
4.44,0,814,1,0.88,0,0.72,0
3.44,1,380,2,0.79,1,0.91,4
4.9,0,357,0,0.98,2,0.77,1
4.25,1,945,2,0.71,2,0.62,3
3.59,0,653,2,0.72,1,0.9,3
4.91,0,103,0,0.82,0,0.99,1
4.76,0,152,2,0.68,4,0.63,2
4.75,0,834,2,0.65,4,0.82,2
3.63,3,148,2,0.64,0,0.93,4
4.89,0,473,0,0.84,4,0.7,1
3.38,2,703,2,0.8,2,0.71,4
3.42,1,763,2,0.64,4,0.67,2
4.74,0,308,2,0.6,1,0.96,3
3.38,3,299,2,0.9,3,0.72,4
2.95,2,172,2,0.88,4,0.84,4
4.47,1,935,2,0.86,4,0.96,2
4.85,0,897,0,0.82,0,0.91,1
2.69,0,938,2,0.75,1,0.66,3
4.82,0,824,2,0.95,3,0.97,4
4.93,0,820,0,0.78,3,0.9,1
4.86,1,851,2,0.86,1,0.75,3
3.65,2,731,1,0.68,2,0.92,0
2.92,1,254,2,0.61,3,0.92,0
2.64,3,799,2,0.62,4,0.75,4
3.05,1,622,1,0.79,1,0.8,0
3.78,1,971,2,0.95,3,0.63,4
3.08,1,111,2,0.92,4,0.79,2
3.46,1,787,2,0.79,2,0.99,4
4.56,1,167,2,0.86,2,0.63,3
4.9,0,713,0,0.62,0,0.79,1
4.99,0,882,0,0.76,3,0.95,1
3.84,1,224,2,0.68,0,0.73,0
4.6,0,1000,2,0.87,4,0.69,2
3.48,0,313,2,0.82,4,0.87,2
3.98,1,951,2,0.75,4,0.86,2
3.88,2,676,2,0.88,1,0.77,4
4.82,0,950,0,0.85,0,0.95,1
3.83,0,491,2,0.81,4,0.68,2
4.16,1,10,2,0.77,4,0.61,2
4.5,1,233,2,0.88,1,0.67,3
4.88,1,302,2,0.78,2,0.76,3
2.61,0,434,2,0.81,4,0.65,2
3.24,3,155,2,0.94,3,0.61,4
3.98,0,880,2,0.67,0,0.83,0
4.96,1,152,0,0.99,1,0.81,1
4.01,1,649,2,0.61,1,0.67,3
4.0,2,995,2,0.64,2,0.76,4
4.81,0,883,0,0.91,1,0.73,1
4.82,1,620,2,0.98,3,0.88,4
4.74,0,656,2,0.78,2,0.84,3
4.81,0,831,0,0.83,2,0.64,1
3.97,1,630,2,0.85,4,0.92,2
4.92,0,721,0,0.91,2,0.72,1
4.88,0,870,0,0.69,4,0.82,1
3.36,0,173,2,0.68,4,0.62,2
4.33,3,765,2,0.96,3,0.88,4
4.08,0,179,2,0.92,1,0.72,3
4.49,1,165,2,0.78,4,0.61,2
3.17,1,433,2,0.7,2,0.97,4
4.92,1,884,0,0.74,0,0.7,1
3.47,0,691,2,0.78,4,0.61,2
4.89,1,357,2,0.95,1,0.74,3
4.96,0,649,0,0.65,3,0.77,1
2.92,2,966,2,0.91,0,0.89,4
3.92,0,909,2,0.82,0,0.85,0
2.91,2,752,2,0.8,0,0.99,4
4.88,0,869,0,0.61,1,0.91,1
3.83,1,973,2,0.62,1,0.85,4
4.81,2,947,1,0.6,0,0.68,0
4.68,0,851,2,0.8,1,0.9,3
4.61,2,89,1,0.95,0,0.65,0
2.62,1,232,2,0.76,4,0.77,2
4.93,0,200,0,0.62,3,0.81,1
4.92,1,29,0,0.71,2,0.87,0
3.55,1,689,1,0.72,3,0.83,0
4.75,3,91,1,0.64,3,0.64,0
4.86,1,546,0,0.64,1,0.61,1
3.43,1,765,2,0.72,4,0.9,2
3.09,1,991,2,0.64,4,0.98,2
3.08,1,814,2,0.81,0,0.74,0
2.64,1,610,2,0.77,4,0.6,2
3.49,3,460,2,0.96,1,0.67,4
4.41,0,169,2,0.97,4,0.69,2
4.34,0,773,2,0.61,1,0.9,3
2.62,0,942,2,0.69,1,0.66,3
2.89,0,530,2,0.93,0,0.67,0
2.89,1,276,2,0.9,3,0.75,4
3.32,1,42,1,0.72,1,0.89,0
3.78,1,749,2,0.94,1,0.8,4
3.18,2,609,1,0.62,1,0.91,0
4.11,1,649,2,0.74,2,0.69,3
4.28,1,89,2,0.7,2,0.9,3
4.13,3,401,2,0.84,1,0.63,4
4.85,0,35,0,0.75,3,0.78,0
3.82,0,455,2,0.67,2,0.6,3
2.72,3,340,1,0.87,4,0.82,0
4.83,1,934,0,0.93,0,0.71,1
4.38,1,513,1,0.75,0,0.95,0
3.81,1,906,2,0.76,4,0.75,2
4.91,1,222,0,0.88,4,0.6,1
3.74,1,542,2,0.78,0,0.73,0
4.77,0,624,2,0.97,4,0.9,2
4.86,0,788,0,0.76,3,0.79,1
4.92,2,503,2,0.9,3,0.87,4
3.69,2,231,2,0.97,3,0.62,4
3.04,0,427,2,0.88,1,0.7,3
4.91,0,857,0,0.66,3,0.78,1
4.08,1,644,2,0.82,1,0.96,3
4.85,0,49,0,0.81,3,0.82,0
3.87,1,880,2,0.9,4,0.97,2
4.92,2,42,0,0.66,4,0.97,0
2.57,3,260,0,0.89,2,0.99,0
4.06,0,669,2,0.62,4,0.99,2
3.86,1,722,2,0.71,3,0.61,0
2.8,1,800,2,0.63,2,0.61,4
4.03,3,533,0,0.61,2,0.74,0
4.37,1,884,2,0.72,0,0.92,0
4.36,0,750,2,0.65,4,0.76,2
3.03,0,841,2,0.83,1,0.95,3
4.05,1,371,2,0.74,4,0.74,2
2.79,0,125,2,0.7,0,0.61,0
4.82,0,634,0,0.94,1,0.87,1
3.94,1,733,2,0.92,4,0.75,2
2.8,1,16,2,0.79,1,0.98,4
4.8,0,666,0,0.66,4,0.97,1
4.94,0,194,0,0.69,2,0.76,1
2.98,1,460,2,0.91,2,0.93,4
3.47,1,674,2,0.71,2,0.79,4
2.53,0,173,2,0.81,2,0.78,3
4.28,1,174,2,0.72,3,0.89,0
3.68,0,35,2,0.71,3,0.7,0
2.61,1,198,2,0.71,4,0.66,2
4.93,1,194,0,0.83,0,0.68,1
3.9,2,600,2,0.95,4,0.81,4
4.33,1,777,2,0.83,4,0.75,2
4.87,0,142,0,0.78,3,0.62,1
2.65,0,633,0,0.74,4,0.77,0
3.96,0,762,2,0.66,4,0.84,2
4.07,1,647,2,0.64,4,0.78,2
4.48,1,680,2,0.84,2,0.76,3
4.66,2,213,2,0.81,0,0.77,4
4.82,0,649,0,0.62,0,0.98,1
4.07,1,126,2,0.83,4,0.66,2
4.27,3,856,2,0.62,2,0.78,4
4.78,1,457,2,0.61,4,0.67,2
3.95,0,666,2,0.73,4,0.69,2
4.55,2,747,2,0.91,3,0.83,4
4.93,0,718,0,0.75,4,0.88,1
4.49,0,485,2,0.95,1,0.64,3
4.22,0,372,1,0.71,2,0.65,0
3.22,2,264,1,0.76,0,0.71,0
3.53,0,466,2,0.9,3,0.82,4
2.93,3,522,1,0.62,0,0.65,0
3.13,0,336,2,0.6,0,0.81,0
3.1,0,299,2,0.74,4,0.79,2
3.61,1,875,2,0.7,3,0.63,0
3.9,0,820,2,0.86,4,0.95,2
4.88,0,379,2,0.72,2,0.62,3
3.62,1,663,2,0.69,2,0.8,4
4.69,1,759,2,0.91,1,0.73,3
4.46,1,824,2,0.94,1,0.84,3
4.99,0,981,0,0.62,3,0.84,1
4.51,2,767,2,0.94,3,0.85,4
3.98,1,55,2,0.96,0,0.69,0
4.85,0,572,0,0.81,1,0.73,1
2.82,0,235,0,0.8,1,0.79,0
4.12,1,998,2,0.61,0,0.81,0
4.66,0,530,2,0.88,4,0.92,2
2.8,1,911,2,0.94,2,0.6,4
3.0,0,683,2,0.63,2,0.78,3
3.48,3,807,2,0.74,2,0.66,4
3.44,3,609,2,0.87,0,0.94,4
4.56,3,873,2,0.77,1,0.71,4
3.79,3,277,2,0.91,1,0.71,4
4.89,0,641,0,0.72,0,0.65,1
4.59,3,556,2,0.6,1,0.88,4
2.61,0,49,2,0.8,4,0.74,2
4.46,0,555,2,0.69,4,0.79,2
4.23,3,190,1,0.95,0,0.83,0
4.76,3,911,2,0.91,3,0.81,4
4.82,0,160,0,0.76,1,0.78,1
4.84,0,158,0,0.68,4,0.7,1
4.83,0,260,0,0.86,4,0.97,1
4.47,1,569,2,0.88,1,0.81,3
4.51,1,839,2,0.66,0,0.73,0
4.89,0,869,0,0.87,4,0.84,1
4.67,2,946,2,0.86,3,0.63,4
2.69,3,960,1,0.91,0,0.6,0
3.01,0,108,2,0.82,0,0.77,0
4.91,1,128,0,0.66,1,0.81,1
3.97,0,680,0,0.75,1,0.89,0
3.62,3,907,2,0.82,1,0.73,4
4.97,1,264,0,0.86,4,0.83,1
4.86,0,625,0,0.78,1,0.72,1
3.25,3,115,0,0.63,2,0.93,0
4.88,0,760,2,0.63,1,0.73,3
3.56,0,174,0,0.87,0,0.85,0
4.54,0,123,2,0.97,4,0.77,2
2.7,0,879,2,0.72,2,0.88,3
3.11,0,857,2,0.92,1,0.77,3
4.82,0,566,0,0.63,3,0.71,1
2.56,1,535,2,0.97,2,0.87,4
3.37,2,698,2,0.79,1,0.65,4
4.09,0,191,2,0.82,4,0.96,2
4.71,0,355,2,0.63,2,0.91,3
4.25,3,268,2,0.72,0,0.82,4
2.91,0,744,2,0.9,1,0.98,3
4.73,1,672,2,0.79,1,0.95,3
4.95,2,39,0,0.64,1,0.88,0
2.57,1,47,2,0.6,2,0.94,4
3.46,0,803,2,0.95,3,0.85,4
2.76,0,886,2,0.71,0,0.74,0
4.83,1,234,2,0.77,4,0.9,2
4.84,0,825,0,0.82,0,0.91,1
2.69,0,613,2,0.92,1,0.79,3
5.0,1,14,0,0.82,1,0.81,0
3.48,0,294,2,0.91,1,0.84,3
3.93,0,635,1,0.9,2,0.82,0
3.24,3,627,0,0.75,0,0.81,0
4.54,1,308,2,0.61,2,0.9,3
2.8,1,531,2,0.91,0,0.87,0
3.81,1,395,2,0.93,4,0.77,2
4.84,0,662,0,0.69,3,0.73,1
2.97,1,933,2,0.81,4,0.61,2
4.94,1,393,0,0.81,1,0.78,1
3.42,2,297,2,0.9,3,0.6,4
4.77,0,806,2,0.73,2,0.81,3
4.15,1,683,2,0.66,2,0.63,3
4.69,1,583,2,0.97,2,0.75,3
3.06,2,521,1,0.84,0,0.7,0
4.17,1,469,2,0.88,1,0.96,3
2.85,3,279,2,0.9,1,0.92,4
4.09,0,705,1,0.77,0,0.74,0
2.84,1,599,2,0.96,4,0.78,2
4.91,1,635,0,0.64,4,0.97,1
4.33,1,209,2,0.72,1,0.9,3
3.91,0,457,2,0.68,1,0.71,3
2.56,2,680,2,0.68,4,0.92,4
4.83,0,291,0,0.62,2,0.89,1
4.87,0,927,0,0.76,0,0.88,1
3.98,0,927,2,0.65,4,0.88,2
3.45,0,860,2,0.93,1,0.72,3
3.4,2,39,2,0.81,0,0.77,4
5.0,0,547,0,0.64,3,0.91,1
3.78,1,717,2,0.66,0,0.72,0
3.8,3,40,2,0.89,4,0.75,4
2.53,0,711,2,0.78,1,0.82,3
3.59,0,944,2,0.73,2,0.82,3
2.65,1,895,2,0.99,1,0.84,4
3.67,0,781,2,0.78,2,0.64,3
3.05,3,228,2,0.87,1,0.77,4
3.62,0,459,2,0.98,2,0.7,3
4.03,1,384,2,0.86,2,0.8,3
2.56,1,358,2,0.71,4,0.96,2
4.13,2,774,2,0.75,4,0.75,4
2.69,0,895,2,0.69,2,0.87,3
4.3,1,189,2,0.72,2,0.79,3
3.76,1,419,2,0.97,1,0.9,4
4.98,0,442,0,0.63,4,0.62,1
3.1,1,849,2,0.71,1,0.64,4
3.51,0,186,2,0.95,0,0.6,0
4.97,0,716,0,0.62,4,0.91,1
4.85,0,832,0,0.87,2,0.94,1
4.21,1,893,2,0.97,1,0.92,3
4.38,1,651,2,0.63,2,0.81,3
3.06,3,863,1,0.87,1,0.89,0
4.01,0,617,2,0.86,4,0.96,2
3.05,2,305,2,0.79,2,0.95,4
4.88,0,751,0,0.63,1,0.86,1
3.48,1,546,2,0.66,4,0.69,2
5.0,0,297,0,0.67,3,0.69,1
3.08,0,21,1,0.76,4,0.73,0
4.61,0,865,1,0.73,3,0.71,0
4.4,1,667,2,0.97,4,0.61,2
3.22,3,323,2,0.89,3,0.99,4
2.72,3,196,1,0.97,3,0.86,0
2.95,1,584,2,0.94,4,0.7,2
4.96,0,347,0,0.94,3,0.69,1
3.65,0,179,2,0.76,2,0.89,3
3.5,3,851,2,0.77,1,0.61,4
2.97,0,324,2,0.75,2,0.9,3
3.93,3,428,2,0.76,1,0.9,4
4.5,1,886,2,0.89,2,0.99,3
3.52,3,926,0,0.76,0,0.98,0
4.96,0,544,0,0.82,4,0.6,1
4.99,1,18,0,0.86,0,0.79,0
4.6,0,980,2,0.73,2,0.98,3
2.79,1,625,2,0.83,4,0.82,2
3.98,1,202,1,0.81,2,0.69,0
3.24,1,82,2,0.95,2,0.63,4
4.54,1,566,2,0.68,4,0.61,2
3.16,0,559,2,0.79,4,0.73,2
3.7,2,586,2,0.72,3,0.82,4
2.58,0,650,2,0.98,2,0.62,3
4.32,0,580,2,0.88,3,0.68,4
4.99,0,523,0,0.93,0,0.65,1
3.0,1,740,2,0.73,4,0.61,2
4.84,0,595,0,0.9,4,0.96,1
2.66,2,91,2,0.81,1,0.93,4
4.06,1,752,2,0.8,4,0.78,2
4.94,0,982,0,0.77,0,0.71,1
4.93,0,326,0,0.75,0,0.96,1
4.7,1,354,2,0.91,0,0.82,0
3.99,0,902,2,0.88,1,0.86,3
4.96,3,44,0,0.98,1,0.87,0
4.03,1,425,1,0.85,0,0.83,0
4.89,1,16,0,0.67,3,0.88,0
2.82,1,204,2,0.91,2,0.82,4
4.71,0,454,2,0.68,0,0.82,0
2.85,2,119,2,0.74,4,0.7,4
4.59,2,140,0,0.86,0,0.66,0
4.92,0,893,0,0.89,4,0.67,1
3.07,1,464,2,0.85,2,0.96,4
4.9,1,784,2,0.86,1,0.97,3
2.68,0,722,2,0.82,2,0.73,3
3.39,1,324,2,0.95,4,0.72,2
4.3,0,243,2,0.96,2,0.94,3
4.9,0,57,0,0.74,3,0.91,1
2.97,0,457,2,0.76,1,0.78,3
4.44,0,576,2,0.81,1,0.62,3
3.3,0,399,2,0.63,2,0.69,3
3.07,0,956,2,0.68,0,0.87,0
2.6,3,71,2,0.61,3,0.86,4
4.87,0,399,0,0.83,1,0.66,1
2.75,3,397,0,0.75,2,0.84,0
4.96,0,769,0,0.94,0,0.92,1
3.88,0,977,0,0.93,0,0.61,0
4.85,0,632,0,0.77,3,0.66,1
4.41,2,240,0,0.99,3,0.7,0
4.83,0,275,2,0.88,4,0.64,2
3.72,0,969,2,0.9,4,0.93,2
4.63,1,206,2,0.91,2,0.95,3
4.93,0,764,0,0.89,3,0.65,1
2.92,2,159,2,0.89,3,0.79,4
4.13,3,666,2,0.96,3,0.78,4
4.19,3,147,2,0.68,4,0.95,4
4.11,1,958,2,0.72,1,0.67,3
2.93,1,577,1,0.76,0,0.71,0
3.21,0,296,2,0.82,2,0.6,3
3.18,1,213,2,0.75,4,0.62,2
4.21,0,960,2,0.63,1,0.64,3
4.98,0,207,0,0.94,4,0.92,1
2.72,3,855,1,0.71,1,0.63,0
4.95,0,392,0,0.88,1,0.94,1
4.82,3,36,0,0.62,4,0.9,0
4.83,0,229,0,0.64,3,0.89,1
3.35,0,188,2,0.8,2,0.79,3
3.35,1,109,2,0.9,4,0.78,2
4.88,0,836,0,0.68,2,0.69,1
5.0,1,47,0,0.86,1,0.72,0
3.89,1,866,2,0.66,1,0.79,4
2.6,0,609,2,0.92,2,0.84,3
4.86,0,625,0,0.93,1,0.93,1
3.74,0,899,2,0.71,1,0.67,3
