current_rating,previous_warnings,trips_count,sentiment_pred,sentiment_confidence,category_pred,category_confidence,decision
3.69,0,515,2,0.71,4,0.82,2
4.98,0,879,0,0.74,4,0.64,1
4.03,1,702,2,0.78,2,0.83,3
4.33,0,752,1,0.64,1,0.96,0
4.88,0,348,0,0.8,4,0.8,1
2.73,0,511,2,0.76,4,0.66,2
3.46,2,113,0,0.84,1,0.76,0
3.75,0,299,2,0.64,0,0.64,0
3.0,1,144,2,0.93,4,0.76,2
3.21,1,64,2,0.95,1,0.67,4
4.85,0,61,0,0.72,2,0.68,1
3.59,1,756,1,0.8,1,0.71,0
4.98,0,814,0,0.87,0,0.63,1
4.06,0,462,2,0.7,2,0.68,3
2.93,2,796,2,0.69,0,0.93,4
2.68,2,508,0,0.63,4,0.74,0
2.86,0,806,1,0.68,0,0.77,0
2.54,1,367,2,0.84,2,0.85,4
3.21,3,142,2,0.78,1,0.68,4
4.23,1,927,2,0.7,4,0.88,2
4.11,0,232,2,0.65,4,0.62,2
4.65,2,814,1,0.79,2,0.82,0
4.95,0,85,0,0.62,1,0.62,1
4.85,0,610,0,0.97,0,0.8,1
2.76,1,564,2,0.7,1,0.75,4
3.02,1,533,1,0.75,4,0.65,0
4.83,0,761,2,0.96,3,0.91,4
4.39,2,183,2,0.88,0,0.89,4
3.23,1,182,2,0.72,4,0.98,2
4.48,3,896,1,0.99,1,0.68,0
3.14,1,259,2,0.93,3,0.73,4
4.88,0,373,0,0.94,0,0.65,1
3.37,3,729,2,0.74,4,0.96,4
3.11,3,230,0,0.62,2,0.7,0
2.84,0,675,2,0.62,1,0.84,3
4.36,0,141,2,0.71,2,0.72,3
2.77,2,223,1,0.96,4,0.83,0
4.97,0,592,0,0.76,4,0.99,1
4.83,1,518,1,0.85,0,0.93,0
4.96,1,704,0,0.76,3,0.89,1
2.66,0,186,2,0.78,1,0.7,3
3.07,2,799,2,0.96,0,0.65,4
4.88,0,467,0,0.85,1,0.61,1
2.99,1,812,2,0.78,1,0.84,4
4.89,3,117,1,0.72,0,0.65,0
4.91,0,671,0,0.83,2,0.61,1
2.79,2,968,2,0.98,3,0.76,4
4.93,3,45,0,0.92,1,0.7,0
3.9,0,51,2,0.73,2,0.9,3
3.55,1,948,2,0.96,1,0.81,4
4.7,1,739,2,0.65,1,0.69,3
2.91,0,889,2,0.91,4,0.93,2
4.99,0,693,0,0.7,3,0.8,1
4.41,2,427,1,0.95,2,0.78,0
3.98,0,757,2,0.86,1,0.72,3
4.18,1,578,2,0.74,4,0.67,2
4.9,0,604,0,0.93,0,0.63,1
4.93,0,680,0,0.61,4,0.78,1
4.81,0,241,0,0.92,0,0.63,1
2.58,1,545,2,0.81,2,0.92,4
3.29,2,795,1,0.6,2,0.73,0
2.65,0,872,2,0.68,4,0.76,2
4.35,2,508,2,0.9,1,0.69,4
4.81,0,510,0,0.94,1,0.9,1
4.31,1,645,1,0.94,3,0.92,0
4.86,1,289,2,0.66,1,0.79,3
4.91,0,358,0,0.68,3,0.67,1
4.82,1,892,2,0.92,4,0.96,2
2.6,1,530,2,0.72,4,0.68,2
4.03,3,230,2,0.95,2,0.96,4
2.7,1,386,2,0.8,4,0.85,2
3.28,2,525,0,0.64,1,0.7,0
4.81,1,75,2,0.63,1,0.93,3
4.22,0,838,0,0.83,4,0.67,0
4.58,2,419,2,0.95,3,0.86,4
2.86,1,867,2,0.98,2,0.79,4
4.73,1,663,2,0.67,4,0.65,2
3.15,3,453,2,0.63,3,0.73,4
3.48,2,120,1,0.86,3,0.61,0
3.15,1,481,2,0.63,0,0.88,0
4.82,0,730,0,0.8,2,0.67,1
3.76,1,30,2,0.64,2,0.75,4
4.74,1,484,2,0.86,1,0.8,3
4.06,0,327,1,0.87,1,0.62,0
4.51,2,307,2,0.71,3,0.92,4
4.67,0,93,2,0.86,1,0.74,3
4.82,0,53,0,0.76,4,0.87,1
4.83,1,873,2,0.97,1,0.92,3
3.74,0,411,2,0.81,4,0.97,2
4.85,0,708,0,0.64,1,0.66,1
4.98,0,817,0,0.97,1,0.63,1
2.87,0,202,2,0.65,4,0.65,2
4.12,2,373,1,0.7,0,0.9,0
4.53,3,386,2,0.94,4,0.82,4
3.58,0,682,2,0.65,1,0.88,3
4.19,0,431,2,0.98,2,0.69,3
3.82,2,46,2,0.66,0,0.74,4
4.47,3,175,2,0.93,4,0.71,4
4.38,0,570,2,0.9,1,0.84,3
3.9,2,943,2,0.97,2,0.92,4
3.62,2,629,2,0.78,4,0.74,4
3.15,0,446,2,0.73,0,0.93,0
4.99,1,198,0,0.9,1,0.77,1
3.55,2,50,2,0.93,0,0.71,4
4.33,3,268,1,0.93,3,0.61,0
4.75,1,710,2,0.91,2,0.82,3
4.96,0,817,0,0.78,2,0.68,1
2.64,2,649,2,0.68,3,0.88,4
4.4,0,148,2,0.73,4,0.84,2
3.15,2,627,2,0.89,3,0.75,4
3.52,3,122,2,0.85,4,0.87,4
2.67,3,267,2,0.64,2,0.99,4
3.65,1,236,0,0.62,3,0.98,0
4.45,0,315,2,0.64,1,0.87,3
3.32,2,563,1,0.77,1,0.61,0
4.83,0,285,0,0.87,1,0.7,1
3.9,0,456,2,0.89,4,0.97,2
4.81,0,540,0,0.84,3,0.61,1
4.05,1,169,2,0.63,1,0.81,3
3.83,0,194,2,0.79,1,0.75,3
3.84,3,416,2,0.77,0,0.78,4
3.14,1,947,2,0.91,2,0.62,4
4.95,0,534,0,0.96,0,0.66,1
4.79,1,760,2,0.93,3,0.98,4
4.1,1,705,2,0.91,1,0.98,3
4.58,0,643,2,0.75,2,0.84,3
4.54,3,727,1,0.95,3,0.98,0
3.58,0,730,2,0.64,0,0.68,0
4.92,0,54,0,0.8,4,0.9,1
4.99,0,21,0,0.94,2,0.93,0
4.62,1,310,2,0.99,2,0.7,3
3.01,0,627,2,0.69,4,0.95,2
4.91,0,543,0,0.88,0,0.6,1
4.94,0,77,0,0.97,3,0.8,1
4.42,0,762,2,0.62,1,0.74,3
4.68,1,913,2,0.76,1,0.78,3
4.92,0,716,0,0.61,1,0.87,1
4.93,0,354,0,0.95,2,0.84,1
4.43,1,528,2,0.94,2,0.91,3
4.88,1,20,0,0.83,0,0.65,0
4.91,0,125,0,0.94,4,0.62,1
3.61,3,740,2,0.86,4,0.68,4
4.8,0,690,2,0.63,2,0.99,3
4.18,1,987,2,0.75,4,0.69,2
4.56,2,597,2,0.9,3,0.85,4
5.0,0,153,0,0.79,4,0.65,1
3.58,2,611,2,0.93,4,0.6,4
3.64,1,136,2,0.69,4,0.77,2
3.68,2,470,2,0.76,3,0.89,4
4.56,1,414,2,0.67,4,0.75,2
4.09,3,214,2,0.93,3,0.64,4
4.76,1,331,2,0.99,4,0.76,2
2.84,2,873,2,0.89,3,0.85,4
2.75,1,379,2,0.63,4,0.62,2
4.98,0,592,0,0.65,0,0.68,1
4.34,1,696,2,0.83,1,0.96,3
2.78,0,407,2,0.65,4,0.61,2
4.99,0,654,0,0.69,1,0.73,1
3.93,3,61,2,0.86,3,0.94,4
2.51,1,90,2,0.87,4,0.67,2
3.27,1,903,2,0.63,1,0.79,4
3.58,1,686,2,0.67,3,0.69,0
4.86,0,19,0,0.65,4,0.85,0
4.48,1,991,2,0.89,3,0.68,4
3.01,1,868,2,0.99,3,0.92,4
3.84,3,693,2,0.9,3,0.82,4
3.97,3,876,2,0.9,3,0.73,4
3.12,2,325,2,0.64,2,0.79,4
4.74,1,698,2,0.98,1,0.68,3
3.51,0,924,2,0.68,2,0.92,3
2.91,0,540,2,0.64,3,0.66,0
4.99,0,441,0,0.88,1,0.64,1
4.38,1,423,2,0.63,1,0.63,3
4.92,0,436,0,0.85,3,0.7,1
4.42,0,526,2,0.7,2,0.84,3
4.74,2,161,0,0.77,1,0.81,0
3.99,0,540,2,0.68,4,0.69,2
4.21,1,691,2,0.92,2,0.62,3
4.05,1,434,2,0.71,1,0.68,3
3.02,0,506,2,0.8,2,0.91,3
2.62,1,724,2,0.91,3,0.71,4
4.13,0,911,2,0.74,1,0.72,3
4.59,1,553,2,0.79,4,0.84,2
4.95,0,844,0,0.86,0,0.94,1
4.76,0,541,2,0.94,1,0.71,3
3.33,0,38,2,0.75,2,0.87,3
4.67,1,668,2,0.99,2,0.6,3
4.19,1,802,2,0.85,4,0.93,2
3.29,1,160,2,0.93,4,0.75,2
3.11,1,618,2,0.66,4,0.65,2
4.98,0,514,0,0.78,4,0.89,1
3.76,2,323,2,0.72,2,0.72,4
4.89,1,799,2,0.63,2,0.89,3
2.96,3,814,1,0.67,1,0.84,0
4.01,1,762,2,0.74,2,0.98,3
2.68,1,266,0,0.79,2,0.95,0
4.86,0,638,0,0.84,3,0.61,1
2.69,2,712,2,0.8,1,0.67,4
3.01,0,649,2,0.75,2,0.86,3
4.95,1,242,2,0.88,1,0.81,3
4.59,1,853,2,0.82,2,0.83,3
4.82,0,145,0,0.63,0,0.78,1
4.76,2,505,0,0.77,2,0.7,0
3.98,1,775,2,0.62,4,0.78,2
4.0,1,699,2,0.71,2,0.7,3
4.26,1,273,2,0.62,1,0.82,3
3.01,1,701,0,0.72,2,0.88,0
3.6,0,749,2,0.91,2,0.85,3
4.14,0,955,2,0.8,1,0.7,3
4.88,0,81,0,0.91,4,0.96,1
2.62,0,765,2,0.94,4,0.82,2
2.65,1,436,2,0.99,4,0.6,2
2.97,1,719,2,0.76,1,0.62,4
3.3,2,664,2,0.7,4,0.6,4
4.93,0,731,0,0.88,1,0.64,1
3.41,2,306,1,0.67,4,0.89,0
3.56,3,558,1,0.87,1,0.98,0
3.1,1,797,1,0.88,4,0.8,0
4.85,0,118,0,0.69,1,0.96,1
4.38,1,239,2,0.8,2,0.64,3
4.57,1,60,2,0.81,4,0.84,2
4.17,1,545,2,0.68,3,0.95,0
4.79,0,711,2,0.87,4,0.86,2
4.86,0,375,2,0.84,2,0.72,3
3.67,1,922,0,0.62,2,0.96,0
3.27,0,485,2,0.97,1,0.76,3
3.88,2,748,0,0.9,0,0.93,0
4.81,1,661,2,0.92,2,0.63,3
3.85,0,572,2,0.64,1,0.66,3
3.18,2,780,0,0.87,4,0.81,0
4.94,0,143,0,0.77,0,0.72,1
3.06,1,869,2,0.8,4,0.73,2
4.44,1,265,2,0.67,0,0.84,0
3.56,1,872,2,0.84,4,0.61,2
2.79,0,14,2,0.61,4,0.83,2
3.05,0,845,2,0.76,4,0.68,2
4.89,0,672,0,0.84,3,0.8,1
4.97,0,976,0,0.76,3,0.72,1
2.89,0,949,2,0.61,4,0.94,2
3.4,2,181,1,0.85,0,0.92,0
3.01,1,464,2,0.9,4,0.79,2
4.55,0,645,2,0.9,4,0.95,2
2.88,1,214,1,0.96,0,0.67,0
4.22,0,905,2,0.87,4,0.93,2
2.93,2,366,0,0.89,2,0.94,0
4.28,0,557,2,0.89,3,0.95,4
4.34,1,550,2,0.87,2,0.96,3
3.75,1,767,2,0.67,2,0.81,4
4.41,1,779,2,0.98,2,0.74,3
4.28,1,142,2,0.9,1,0.88,3
4.47,1,463,0,0.8,0,0.67,0
3.68,0,843,2,0.96,1,0.91,3
3.56,0,780,2,0.89,4,0.9,2
4.78,1,49,2,0.91,2,0.94,3
4.03,2,384,2,0.99,3,0.88,4
4.73,1,264,2,0.66,1,0.65,3
4.85,0,480,0,0.63,4,0.96,1
4.33,3,304,2,0.89,3,0.96,4
4.91,0,316,0,0.73,1,0.9,1
4.11,0,33,2,0.76,4,0.64,2
4.19,0,999,2,0.78,4,0.6,2
3.34,3,255,0,0.67,3,0.62,0
4.72,2,33,2,0.92,3,0.99,4
4.33,0,154,2,0.95,4,0.94,2
4.95,0,508,0,0.84,4,0.77,1
3.08,1,675,2,0.83,4,0.62,2
4.93,0,947,0,0.6,1,0.65,1
3.76,1,14,2,0.91,4,0.81,2
4.92,0,998,0,0.68,4,0.87,1
4.87,3,29,0,0.62,0,0.74,0
4.96,2,49,0,0.95,4,0.68,0
4.97,0,362,0,0.93,2,0.77,1
3.94,1,284,2,0.83,4,0.89,2
4.83,0,965,0,0.69,2,0.95,1
4.67,3,457,2,0.85,1,0.85,4
4.05,0,95,2,0.88,1,0.67,3
3.19,2,190,2,0.99,3,0.77,4
4.34,1,768,2,0.71,1,0.6,3
3.16,0,132,2,0.78,2,0.77,3
4.6,2,130,2,0.64,1,0.61,4
4.03,1,757,2,0.63,2,0.76,3
4.49,3,886,2,0.99,3,0.84,4
4.62,2,925,2,0.99,1,0.96,4
4.55,1,167,2,0.86,1,0.83,3
4.86,1,833,0,0.64,0,0.67,1
3.58,0,329,2,0.81,1,0.67,3
5.0,1,483,0,0.65,4,0.66,1
4.23,1,965,2,0.78,2,0.93,3
4.13,0,716,2,0.73,4,0.74,2
4.24,3,863,1,0.97,2,0.91,0
4.77,1,452,2,0.77,2,0.89,3
3.2,2,471,1,0.74,3,0.74,0
4.85,0,112,0,0.66,4,0.62,1
4.71,1,19,2,0.93,3,0.71,4
4.57,1,18,2,0.8,2,0.8,3
4.89,1,884,2,0.88,1,0.68,3
3.74,2,577,1,0.82,3,0.91,0
2.62,0,670,2,0.6,4,0.69,2
3.23,0,405,2,0.62,1,0.68,3
4.55,0,662,2,0.8,0,0.74,0
4.2,1,860,2,0.93,1,0.79,3
3.7,0,670,2,0.89,4,0.78,2
2.65,3,335,2,0.67,3,0.88,4
3.29,1,428,2,0.93,4,0.82,2
2.69,1,306,2,0.87,3,0.96,4
4.12,0,877,2,0.91,1,0.97,3
3.83,1,490,2,0.83,2,0.79,4
3.69,1,327,2,0.77,3,0.88,0
4.82,3,27,0,0.71,4,0.78,0
2.65,1,513,2,0.96,4,0.88,2
3.95,2,783,2,0.91,1,0.7,4
3.58,0,725,2,0.68,1,0.89,3
2.82,0,962,2,0.92,2,0.92,3
2.58,1,857,2,0.72,4,0.67,2
4.82,1,964,2,0.68,2,0.63,3
3.95,2,344,2,0.9,4,0.92,4
4.92,0,428,0,0.82,1,0.66,1
2.62,3,249,2,0.91,3,0.73,4
4.28,0,600,2,0.98,3,0.74,4
3.66,0,692,2,0.99,2,0.73,3
3.06,0,517,2,0.8,2,0.94,3
4.54,0,801,2,0.98,4,0.8,2
3.43,2,764,2,0.71,2,0.67,4
4.04,3,22,2,0.95,3,0.94,4
3.37,2,532,2,0.83,0,0.91,4
3.12,2,31,2,0.6,2,0.85,4
4.25,1,126,2,0.99,1,0.87,3
4.95,0,679,0,0.77,1,0.7,1
4.95,0,363,0,0.97,4,0.8,1
3.81,2,493,2,0.87,1,0.65,4
2.71,1,787,2,0.61,1,0.94,4
4.8,1,303,2,0.93,4,0.94,2
4.14,0,317,2,0.99,4,0.61,2
4.83,1,705,0,0.62,4,0.78,1
4.99,0,207,0,0.93,2,0.98,1
3.69,3,441,0,0.78,1,0.88,0
4.28,0,502,2,0.63,4,0.93,2
4.5,1,279,1,0.89,0,0.88,0
4.84,0,354,0,0.68,2,0.77,1
2.61,0,372,2,0.65,4,0.7,2
2.91,0,770,2,0.85,0,0.75,0
3.94,0,713,2,0.89,1,0.68,3
3.02,3,206,2,0.99,4,0.64,4
3.55,2,519,2,0.92,3,0.83,4
4.06,2,138,1,0.84,4,0.81,0
4.44,1,295,2,0.72,2,0.69,3
3.43,1,398,2,0.96,4,0.88,2
3.84,1,460,2,0.77,4,0.74,2
3.95,3,94,2,0.78,2,0.85,4
2.5,2,515,2,0.89,3,0.67,4
3.26,3,443,1,0.87,0,0.85,0
3.41,0,470,1,0.67,0,0.97,0
3.41,1,641,2,0.78,3,0.72,0
2.76,1,461,2,0.81,4,0.77,2
3.63,0,539,2,0.76,1,0.85,3
3.57,3,504,2,0.96,3,0.97,4
3.4,2,83,0,0.79,4,0.61,0
3.27,1,53,2,0.72,2,0.97,4
4.58,3,402,0,0.98,3,0.67,0
4.18,2,825,2,0.91,0,0.86,4
4.44,1,703,2,0.62,4,0.93,2
4.55,0,609,2,0.87,4,0.95,2
4.98,0,590,0,0.96,0,0.68,1
3.61,1,366,2,0.98,1,0.85,4
4.08,1,318,2,0.83,2,0.78,3
4.08,0,331,2,0.72,2,0.63,3
3.44,1,392,2,0.73,1,0.61,4
4.19,2,334,0,0.64,0,0.97,0
4.95,1,288,0,0.94,4,0.69,1
4.48,0,295,0,0.98,0,0.89,0
2.89,2,406,2,0.73,0,0.79,4
4.48,1,247,2,0.93,3,0.7,4
4.48,0,127,2,0.96,4,0.6,2
4.58,1,304,2,0.81,4,0.9,2
4.7,1,705,2,0.65,2,0.62,3
4.86,1,436,0,0.92,0,0.81,1
4.99,0,783,0,0.82,2,0.82,1
4.83,0,390,0,0.97,2,0.94,1
4.4,0,79,0,0.61,1,0.69,0
4.95,1,931,2,0.77,1,0.96,3
4.97,0,939,0,0.64,1,0.85,1
4.98,0,941,0,0.98,1,0.69,1
4.01,1,64,2,0.65,3,0.62,0
4.25,0,283,2,0.68,4,0.69,2
3.23,0,192,2,0.84,4,0.95,2
4.75,3,966,1,0.93,2,0.74,0
4.39,1,861,2,0.65,4,0.64,2
4.33,1,867,2,0.71,1,0.72,3
4.23,0,518,2,0.98,2,0.77,3
4.73,1,367,2,0.85,4,0.99,2
3.74,1,812,2,0.73,1,0.69,4
3.85,0,673,2,0.62,0,0.92,0
4.84,3,50,0,0.92,4,0.73,0
4.11,0,641,2,0.65,2,0.99,3
3.69,1,325,2,0.87,1,0.75,4
3.48,1,483,0,0.91,1,0.67,0
2.66,0,936,2,0.76,4,0.98,2
2.74,3,259,2,0.87,3,0.62,4
3.31,2,278,2,0.96,2,0.74,4
3.72,1,423,2,0.94,1,0.87,4
3.41,1,719,2,0.68,4,0.64,2
4.9,1,142,2,0.7,2,0.88,3
4.67,1,625,2,0.76,1,0.87,3
4.52,0,508,2,0.76,4,0.97,2
4.19,1,895,2,0.94,1,0.71,3
4.93,1,33,0,0.65,1,0.91,0
3.34,0,116,2,0.78,1,0.92,3
3.51,2,476,2,0.72,3,0.96,4
4.83,0,101,0,0.79,4,0.7,1
4.72,1,809,2,0.88,2,0.73,3
4.04,3,231,2,0.98,0,0.98,4
3.59,2,579,2,0.71,2,0.63,4
3.25,0,744,2,0.85,4,0.7,2
4.13,1,587,2,0.86,3,0.77,4
4.88,1,368,0,0.69,3,0.65,1
4.82,0,99,0,0.65,3,0.98,1
4.97,0,505,0,0.77,3,0.93,1
3.66,1,598,2,0.6,3,0.67,0
4.91,1,942,2,0.82,1,0.95,3
4.91,0,310,0,0.83,3,0.84,1
4.84,0,259,0,0.92,1,0.83,1
3.91,2,772,2,0.87,2,0.91,4
2.77,3,220,2,0.95,3,0.83,4
4.91,0,433,2,0.91,3,0.76,4
4.12,0,840,2,0.92,4,0.76,2
4.98,0,447,0,0.69,2,0.61,1
4.84,0,296,0,0.95,2,0.97,1
2.88,1,108,2,0.63,2,0.73,4
3.56,3,525,2,0.9,3,0.96,4
4.27,1,180,2,0.83,1,0.64,3
2.91,3,358,2,0.73,2,0.61,4
4.75,2,357,2,0.88,3,0.72,4
3.52,0,382,1,0.76,4,0.85,0
4.89,1,464,2,0.79,2,0.9,3
3.65,1,277,2,0.82,4,0.88,2
4.3,2,99,2,0.99,3,0.72,4
4.96,0,187,0,0.67,0,0.65,1
4.32,3,417,2,0.76,1,0.93,4
4.97,0,346,0,0.86,1,0.98,1
3.41,1,237,2,0.89,3,0.81,4
2.66,0,920,1,0.78,1,0.96,0
4.37,2,951,1,0.82,4,0.82,0
3.18,2,174,2,0.97,2,0.99,4
2.74,1,949,2,0.61,4,0.68,2
4.04,1,220,2,0.99,4,0.8,2
4.46,3,793,0,0.79,2,0.72,0
4.41,0,721,2,0.87,2,0.83,3
3.76,1,39,2,0.6,4,0.93,2
4.53,1,792,2,0.85,2,0.8,3
3.07,3,120,0,0.69,2,0.92,0
4.99,1,40,0,0.69,1,0.89,0
2.62,1,506,2,0.99,3,0.61,4
4.81,1,268,0,0.64,1,0.9,1
4.53,1,621,2,0.66,2,0.7,3
4.59,0,428,2,0.84,2,0.67,3
4.38,1,514,2,0.65,4,0.65,2
3.94,1,403,2,0.61,0,0.92,0
3.06,3,468,2,0.77,2,0.67,4
2.91,1,647,2,0.89,2,0.89,4
3.14,3,817,2,0.66,1,0.82,4
4.68,0,442,2,0.85,2,0.78,3
3.88,1,321,1,0.82,3,0.63,0
4.92,0,411,2,0.86,2,0.78,3
4.29,1,634,2,0.7,2,0.74,3
3.08,1,947,1,0.77,2,0.94,0
4.83,0,175,0,0.68,4,0.73,1
3.52,3,425,1,0.83,4,0.61,0
3.39,2,443,0,0.9,1,0.8,0
4.83,0,111,0,0.95,4,0.8,1
3.69,2,928,1,0.75,2,0.92,0
4.98,0,245,0,0.94,0,0.73,1
4.69,0,730,2,0.87,4,0.67,2
3.43,3,523,2,0.92,3,0.85,4
4.94,1,389,2,0.8,1,0.79,3
4.8,1,273,0,0.68,0,0.98,1
4.19,1,89,2,0.71,1,0.98,3
4.84,0,507,0,0.61,3,0.77,1
4.44,1,516,2,0.79,2,0.65,3
4.83,1,693,2,0.67,2,0.85,3
4.15,3,122,2,0.85,3,0.87,4
3.48,2,62,0,0.64,2,0.71,0
4.86,0,316,0,0.69,4,0.97,1
3.77,0,58,1,0.9,0,0.78,0
3.01,0,280,2,0.86,4,0.81,2
4.47,3,253,2,0.98,3,0.96,4
4.53,1,680,2,0.81,4,0.68,2
3.64,1,488,2,0.61,2,0.78,4
3.0,1,95,2,0.71,4,0.66,2
4.85,0,152,0,0.91,1,0.77,1
4.37,0,580,2,0.96,1,0.64,3
3.67,3,68,1,0.74,4,0.78,0
4.32,0,224,2,0.99,1,0.66,3
4.59,1,996,2,0.75,1,0.93,3
4.43,1,855,2,0.78,4,0.84,2
3.56,1,544,2,0.81,4,0.84,2
4.11,3,676,0,0.94,0,0.97,0
3.36,0,974,2,0.83,4,0.93,2
2.74,1,225,2,0.78,2,0.62,4
3.51,1,613,2,0.99,4,0.8,2
4.47,1,617,2,0.65,1,0.9,3
2.67,2,131,2,0.92,2,0.68,4
4.89,0,877,0,0.66,4,0.88,1
4.68,3,132,2,0.9,3,0.76,4
4.88,0,835,0,0.69,3,0.61,1
4.92,1,948,2,0.92,1,0.71,3
3.53,0,275,2,0.6,0,0.8,0
2.94,2,845,2,0.76,3,0.71,4
3.6,0,689,2,0.62,4,0.65,2
4.86,0,615,0,0.79,3,0.63,1
3.54,0,175,2,0.68,2,0.77,3
3.75,1,676,2,0.85,1,0.66,4
2.7,3,50,2,0.95,3,0.67,4
3.65,2,770,2,0.86,0,0.78,4
4.72,0,986,2,0.66,1,0.6,3
3.78,2,543,2,0.95,3,0.9,4
4.56,1,877,2,0.81,1,0.64,3
2.61,3,597,0,0.91,4,0.89,0
4.52,1,28,2,0.6,1,0.78,3
2.73,0,135,2,0.73,4,0.66,2
3.34,0,631,2,0.8,3,0.69,0
4.03,0,459,2,0.87,3,0.91,4
4.07,0,558,2,0.77,2,0.78,3
4.79,1,321,2,0.78,2,0.71,3
2.72,0,778,2,0.85,4,0.9,2
2.55,1,860,2,0.73,4,0.86,2
2.69,1,90,0,0.98,1,0.81,0
3.43,1,818,2,0.67,2,0.89,4
2.64,0,515,2,0.96,3,0.77,4
3.2,2,184,2,0.75,1,0.64,4
4.86,3,687,2,0.96,3,0.85,4
4.11,1,624,2,0.85,4,0.96,2
3.72,0,550,2,0.85,4,0.89,2
2.82,2,772,0,0.89,3,0.95,0
3.0,1,281,2,0.7,4,0.84,2
4.47,1,483,2,0.74,3,0.89,0
4.88,0,916,0,0.97,4,0.69,1
4.73,0,379,2,0.71,2,0.71,3
4.72,1,51,2,0.65,1,0.86,3
4.86,0,832,0,0.83,4,0.73,1
4.23,0,595,2,0.97,2,0.62,3
4.25,1,199,2,0.61,2,0.7,3
3.58,0,874,2,0.95,3,0.68,4
4.82,2,47,0,0.66,1,0.97,0
2.64,2,881,2,0.9,4,0.67,4
4.97,0,736,0,0.72,4,0.97,1
3.48,3,806,2,0.68,3,0.86,4
2.76,0,163,2,0.94,3,0.62,4
4.49,1,742,2,0.96,2,0.95,3
4.85,0,439,0,0.69,4,0.83,1
4.86,0,287,0,0.97,1,0.76,1
4.63,0,196,2,0.75,3,0.96,0
4.89,3,551,2,0.89,3,0.72,4
3.91,3,163,1,0.9,3,0.89,0
4.96,0,804,0,0.99,4,0.92,1
3.23,3,496,2,0.89,0,0.66,4
4.38,2,494,1,0.98,3,0.85,0
4.3,1,774,2,0.79,0,0.65,0
3.22,0,804,2,0.78,1,0.82,3
4.83,1,408,0,0.96,3,0.96,1
2.63,1,244,2,0.92,4,0.66,2
4.28,1,335,1,0.83,0,0.9,0
4.84,0,469,0,0.63,3,0.84,1
4.49,0,929,2,0.88,3,0.91,4
3.65,2,731,1,0.68,2,0.92,0
4.99,0,503,0,0.94,3,0.93,1
4.83,1,510,0,0.85,0,0.78,1
3.3,3,772,2,0.6,4,0.61,4
3.09,1,203,2,0.94,4,0.97,2
4.1,1,812,2,0.71,1,0.8,3
4.11,1,777,2,0.81,4,0.73,2
2.74,1,420,2,0.95,1,0.81,4
2.96,0,750,2,0.94,3,0.87,4
4.98,2,45,0,0.93,3,0.9,0
2.64,0,976,2,0.88,4,0.69,2
3.71,2,794,2,0.92,0,0.86,4
4.9,0,444,0,0.91,3,0.81,1
4.01,3,168,2,0.63,4,0.96,4
3.23,2,598,2,0.81,4,0.82,4
3.66,2,262,2,0.71,0,0.62,4
3.16,0,768,2,0.65,4,0.7,2
4.46,0,794,2,0.77,4,0.78,2
4.56,1,318,2,0.62,3,0.92,0
4.13,1,454,2,0.92,3,0.8,4
4.67,2,361,2,0.6,3,0.65,4
3.15,0,227,2,0.61,1,0.61,3
4.84,1,191,2,0.96,1,0.62,3
4.92,1,263,2,0.86,1,0.92,3
4.3,1,227,2,0.97,4,0.92,2
3.94,1,704,2,0.83,3,0.9,0
2.82,1,689,2,0.66,1,0.69,4
2.61,0,315,2,0.81,2,0.78,3
4.78,1,985,2,0.83,1,0.95,3
4.09,2,242,2,0.92,3,0.76,4
3.29,0,655,2,0.91,1,0.95,3
3.88,1,421,2,0.86,4,0.74,2
4.67,2,991,1,0.97,0,0.66,0
4.77,1,436,1,0.79,2,0.85,0
3.86,1,995,2,0.83,4,0.67,2
4.57,1,424,2,0.75,1,0.77,3
3.31,0,184,2,0.67,2,0.97,3
4.43,1,987,2,0.75,2,0.84,3
4.89,0,688,0,0.84,0,0.63,1
4.7,1,385,2,0.8,2,0.93,3
4.19,0,885,2,0.8,1,0.72,3
4.28,0,99,2,0.63,2,0.75,3
3.86,1,686,2,0.98,2,0.84,4
4.04,1,866,2,0.68,1,0.77,3
4.45,3,553,2,0.64,0,0.88,4
4.21,2,635,2,0.88,4,0.97,4
3.05,1,900,1,0.8,4,0.91,0
4.91,0,391,0,0.81,1,0.62,1
4.82,0,51,0,0.95,1,0.67,1
4.19,1,583,2,0.76,4,0.76,2
2.89,0,360,1,0.61,1,0.79,0
3.59,0,391,2,0.64,1,0.63,3
2.98,1,210,2,0.75,4,0.82,2
4.01,0,594,2,0.93,4,0.89,2
3.72,0,167,2,0.85,0,0.73,0
4.01,1,440,2,0.89,2,0.64,3
4.56,0,19,2,0.67,3,0.84,0
4.97,0,37,0,0.8,2,0.78,0
4.92,0,257,0,0.86,1,0.76,1
3.8,0,511,1,0.72,1,0.62,0
3.0,1,291,2,0.96,3,0.67,4
3.47,0,714,2,0.62,3,0.92,0
3.07,2,428,1,0.74,1,0.77,0
2.88,1,444,2,0.78,2,0.89,4
3.17,2,403,0,0.85,0,0.93,0
4.58,0,461,2,0.74,0,0.93,0
4.95,0,606,0,0.87,0,0.63,1
4.81,0,321,0,0.89,2,0.68,1
3.21,0,970,2,0.64,2,0.76,3
4.36,1,609,2,0.89,3,0.85,4
3.72,0,971,2,0.75,2,0.91,3
